MD-6712,Bascalia,Cimislia,,46.308300,28.784401
MD-3539,Neculaieuca,Orhei,,47.360298,28.692200
MD-4241,Volintiri,Stefan-Voda,,46.426701,29.605801
MD-5317,Gavanoasa,Cahul,,45.765598,28.383301
MD-5430,Pripiceni-Razesi,Rezina,,47.685799,28.763100
MD-6427,Grozesti,Nisporeni,,46.998600,28.079399
MD-2000,Chisinau,Mun.Chisinau,,47.005600,28.857500
MD-4812,Baltata,Criuleni,,47.051399,29.047800
MD-4933,Moara Domneasca,Glodeni,,47.622799,27.416700
MD-4221,Gradinita,Causeni,,46.653099,29.584200
MD-5813,Brinzenii Vechi,Telenesti,,47.658298,28.472500
MD-7727,Razeni 1,Ialoveni,,46.746101,28.961700
MD-3024,Hristici,Soroca,,48.120800,28.183901
MD-5416,Echimauti,Rezina,,47.694199,28.900299
MD-5522,Lenin,Ribnita Tr.,,47.665600,29.190300
MD-5830,Saratenii Vechi,Telenesti,,47.526100,28.553101
MD-6827,Suruceni,Ialoveni,,46.982498,28.668600
MD-7135,Valcinet,Ocnita,,48.445599,27.733900
MD-4236,Stefanesti,Stefan-Voda,,46.445801,29.687799
MD-4636,Parcova,Edinet,,48.153099,27.403900
MD-6101,Ceadir-Lunga 1,Comrat,,46.055000,28.830299
MD-6532,Socoleni,Anenii Noi,,46.910000,29.190001
MD-6619,Hrusca,Camenca Tr.,,48.112499,28.571699
MD-5817,Cisla,Telenesti,,47.494701,28.226900
MD-3052,Cremenciug,Soroca,,48.276901,28.085300
MD-4012,India,Grigoriopol Tr.,,47.046101,29.387199
MD-4225,Olanesti 1,Stefan-Voda,,46.495602,29.918100
MD-5032,Mihailovca,Floresti,,47.801701,28.262501
MD-5112,Baraboi,Donduseni,,48.085800,27.617500
MD-7423,Mirnoe,Taraclia,,45.737499,28.581100
MD-3431,Lapusna,Hincesti,,46.884201,28.411900
MD-3437,Miresti,Hincesti,,46.969700,28.254999
MD-3645,Semeni,Ungheni,,47.268600,27.751900
MD-7218,Cusmirca,Soldanesti,,47.906399,28.705299
MD-7402,Taraclia 2,Taraclia,,45.900002,28.668900
MD-7335,Stoianovca,Cantemir,,46.259201,28.164400
MD-3617,Cetireni,Ungheni,,47.224201,27.903299
MD-3640,Petresti Loc.C.F.,Ungheni,,47.306702,27.745300
MD-5834,Tintareni,Telenesti,,47.570301,28.562500
MD-6602,Camenca 2,Camenca Tr.,,48.031898,28.697800
MD-6620,Iantarnoe,Camenca Tr.,,47.902802,28.836700
MD-3512,Slobozia-Hodorogea,Orhei,,47.508301,28.888599
MD-4732,Marcauti,Briceni,,48.313900,27.226101
MD-4820,Valea Colonitei,Criuleni,,47.009998,28.986700
MD-6113,Cazaclia,Comrat,,46.010300,28.662800
MD-6415,Bolduresti,Nisporeni,,47.135300,28.059700
MD-5102,Donduseni 2,Donduseni,,48.242699,27.610100
MD-6322,Orac,Leova,,46.668301,28.463100
MD-6831,Zimbreni,Ialoveni,,46.836899,28.847500
MD-7316,Tarancuta,Cantemir,,46.158901,28.468100
MD-4829,Magdacesti,Criuleni,,47.133900,28.825600
MD-5351,Cismichioi,Comrat,,45.544399,28.382799
MD-6441,Zberoaia,Nisporeni,,46.968601,28.106899
MD-6630,Severinovca,Camenca Tr.,,48.066399,28.725000
MD-3620,Curtoaia,Ungheni,,47.392799,28.104700
MD-4129,Selemet,Cimislia,,46.577801,28.926399
MD-5219,Lazo,Lazo,,47.889198,27.924999
MD-5638,Saptebani,Riscani,,47.897202,27.351700
MD-5727,Tirnauca,Slobozia Tr.,,46.811401,29.550600
MD-5214,Cotova,Drochia,,48.163101,27.951099
MD-5218,Hasnasenii Noi,Drochia,,47.855598,27.907200
MD-6333,Troita,Leova,,46.564999,28.466101
MD-3422,Cotul Morii,Hincesti,,46.869701,28.118900
MD-3517,Bulaiesti,Orhei,,47.476898,28.978600
MD-3612,Lidovca,Ungheni,,47.278599,27.894400
MD-4622,Chiurt,Edinet,,48.059399,27.341101
MD-4739,Tetcani,Briceni,,48.181702,26.975599
MD-6717,Troitcoe,Cimislia,,46.512798,29.028099
MD-3031,Racovat,Soroca,,48.082500,28.406099
MD-3401,Hincesti,Hincesti,,46.825802,28.593599
MD-3634,Manoilesti,Ungheni,,47.236698,27.883101
MD-4801,Criuleni,Criuleni,,47.214401,29.161400
MD-6423,Ciutesti,Nisporeni,,47.175800,28.123899
MD-3738,Zamciogi,Straseni,,47.204399,28.723301
MD-4320,Opaci,Causeni,,46.579700,29.350000
MD-4573,Dorotcaia,Dubasari Cr.,,47.172199,29.202801
MD-5135,Slobozia-Noua,Soroca,,48.258900,27.980000
MD-5837,Zgardesti,Telenesti,,47.531399,28.194401
MD-3533,Izvoare,Orhei,,47.551701,28.957199
MD-3650,Untesti,Ungheni,,47.243599,27.822800
MD-5822,Inesti,Telenesti,,47.502800,28.398100
MD-6529,Puhaceni,Anenii Noi,,47.088902,29.346701
MD-3004,Soroca 4,Soroca,,48.155800,28.297501
MD-4115,Costangalia,Cimislia,,46.616699,28.803101
MD-4814,Budesti,Mun.Chisinau,,47.065300,29.006701
MD-4421,Hirjauca,Calarasi,,47.324200,28.222500
MD-4628,Fintina Alba,Edinet,,48.163101,27.428301
MD-5119,Corbu,Donduseni,,48.267200,27.572500
MD-6103,Ceadir-Lunga 3,Comrat,,46.055000,28.830299
MD-6825,Rusestii Noi,Ialoveni,,46.929699,28.651899
MD-3511,Berezlogi,Orhei,,47.436401,28.933901
MD-4319,Hagimus,Causeni,,46.756401,29.479700
MD-5716,Copanca,Causeni,,46.716900,29.620600
MD-6525,Maximovca,Anenii Noi,,47.009998,29.012800
MD-7215,Cot,Soldanesti,,47.978901,28.777800
MD-5034,Putinesti,Floresti,,47.834999,28.124201
MD-6813,Costesti,Ialoveni,,46.867802,28.768600
MD-3022,Grigorauca,Soroca,,48.207802,28.099701
MD-3641,Pirlita,Ungheni,,47.319401,27.873301
MD-4419,Frumoasa,Calarasi,,47.328899,28.402800
MD-5622,Hiliuti,Riscani,,47.928902,27.386900
MD-6321,Iargara,Leova,,46.427502,28.436701
MD-3932,Ursoaia,Cahul,,45.853100,28.315599
MD-4737,Slobozia-Sirauti,Briceni,,48.242500,26.872499
MD-6816,Horesti,Ialoveni,,46.826698,28.871901
MD-7342,Visniovca,Cantemir,,46.333302,28.449400
MD-7720,Coscalia,Causeni,,46.685600,29.156900
MD-3633,Magurele,Ungheni,,47.460800,27.971100
MD-6422,Ciuciuleni,Hincesti,,47.021702,28.413300
MD-4222,Lazo,Stefan-Voda,,46.487801,29.576401
MD-4572,Pohrebea,Criuleni-Dub.,,47.181900,29.166100
MD-4728,Halahora De Jos,Briceni,,48.231400,27.169701
MD-6222,Dobrogea Veche,Singerei,,47.841702,27.931900
MD-7315,Capaclia,Cantemir,,46.328602,28.399700
MD-6538,Tintareni,Anenii Noi,,46.903099,29.138901
MD-4627,Fetesti,Edinet,,48.166698,27.096701
MD-4837,Riscova,Criuleni,,47.252499,28.846100
MD-5141,Taul,Donduseni,,48.215801,27.672800
MD-5944,Cuzmenii Vechi,Falesti,,47.526402,27.567801
MD-6434,Seliste,Nisporeni,,47.168900,28.136700
MD-6240,Taura Veche,Singerei,,47.536900,27.951900
MD-7229,Recesti,Soldanesti,,47.786400,28.562201
MD-3016,Cosauti,Soroca,,48.228901,28.291100
MD-4619,Brinzeni,Edinet,,48.084202,27.175600
MD-5511,Picalova,Ribnita Tr.,,47.762798,29.109699
MD-5626,Mihaileni,Riscani,,48.040798,27.613899
MD-5937,Navirnet,Falesti,,47.589199,27.561899
MD-6520,Delacau,Anenii Noi,,47.098900,29.303101
MD-6523,Gura Bicului,Anenii Noi,,46.931099,29.458599
MD-3822,Svetlii,Comrat,,46.016399,28.566099
MD-4412,Bahmut St.,Calarasi,,47.332600,28.087900
MD-5118,Codrenii Noi,Donduseni,,48.143299,27.572800
MD-5315,Cislita-Prut,Cahul,,45.537800,28.170000
MD-5435,Tarasova,Rezina,,47.877201,28.963600
MD-3440,Sarateni,Hincesti,,46.856701,28.168600
MD-4302,Causeni 2,Causeni,,46.644199,29.413900
MD-4439,Temeleuti,Calarasi,,47.253899,28.071899
MD-3044,Trifauti,Soroca,,48.161701,28.384199
MD-4015,Crasnaia Bessarabia,Grigoriopol Tr.,,47.285000,29.586901
MD-5137,Tatarauca Noua,Soroca,,48.316399,27.973900
MD-5722,Parcani,Slobozia Tr.,,46.852200,29.509701
MD-4435,Radeni,Calarasi,,47.397800,28.216700
MD-5039,Trifanesti,Floresti,,47.744400,28.098301
MD-5113,Braicau,Donduseni,,48.303902,27.731701
MD-3048,Varancau,Soroca,,48.065300,28.514999
MD-3516,Breanova,Orhei,,47.415798,28.649700
MD-3518,Chiperceni,Orhei,,47.525002,28.838600
MD-3731,Sireti,Straseni,,47.133900,28.714199
MD-3925,Manta,Cahul,,45.806099,28.183300
MD-5302,Vulcanesti St,Comrat,,45.684200,28.402800
MD-3735,Voinova,Straseni,,47.270599,28.487200
MD-4232,Semionovca,Stefan-Voda,,46.516701,29.512199
MD-4237,Talmaza 1,Stefan-Voda,,46.635799,29.664700
MD-5532,Stroiesti,Ribnita Tr.,,47.892799,28.932501
MD-7425,Novosiolovca,Taraclia,,45.900600,28.601700
MD-7716,Ciuflesti,Causeni,,46.624199,29.001900
MD-3542,Jeloboc,Orhei,,47.356899,28.904699
MD-3651,Buzduganii De Sus,Ungheni,,47.160801,27.862499
MD-4713,Berlinti,Briceni,,48.311901,26.935801
MD-6603,Camenca 3,Camenca Tr.,,48.031898,28.697800
MD-7214,Cobilea,Soldanesti,,47.865799,28.671400
MD-5019,Dumitreni,Floresti,,47.971401,28.318899
MD-5509,Ribnita 9,Ribnita Tr.,,47.766399,29.001101
MD-6221,Cubolta,Singerei,,47.874199,28.038900
MD-2081,Bubuieci,Mun.Chisinau,,46.985001,28.942200
MD-3446,Bratianovca,Hincesti,,46.740601,28.464701
MD-4818,Cosernita,Criuleni,,47.119202,29.047199
MD-4925,Iabloana,Glodeni,,47.806099,27.623899
MD-5017,Cosernita,Floresti,,47.938099,28.464399
MD-7125,Lencauti,Ocnita,,48.435299,27.650600
MD-4301,Causeni 1,Causeni,,46.644199,29.413900
MD-5530,Popencu,Ribnita Tr.,,47.595798,29.013599
MD-6535,Telita,Anenii Noi,,46.956902,29.303900
MD-6801,Ialoveni,Ialoveni,,46.943100,28.777800
MD-5403,Rezina 3,Rezina,,47.666698,28.833300
MD-5725,Sucleia,Slobozia Tr.,,46.821098,29.659700
MD-4637,Poiana,Edinet,,48.252201,27.351900
MD-5427,Papauti,Rezina,,47.797798,28.923300
MD-5503,Buschi,Ribnita Tr.,,47.717499,29.077801
MD-3017,Curesnita,Soroca,,48.227798,28.176399
MD-3537,Mirzesti,Orhei,,47.498600,28.995001
MD-3734,Tiganesti,Straseni,,47.298901,28.552200
MD-4016,Crasnaia Gorca,Grigoriopol Tr.,,47.132198,29.315001
MD-4228,Popeasca,Stefan-Voda,,46.602501,29.536900
MD-5811,Banestii Noi,Telenesti,,47.586700,28.403299
MD-6430,Helesteni,Nisporeni,,46.962502,28.185801
MD-7417,Cairaclia,Taraclia,,45.778301,28.624399
MD-5639,Sturzeni,Riscani,,47.915001,27.460600
MD-2003,Durlesti,Mun.Chisinau,,47.017799,28.762501
MD-3619,Cioropcani,Ungheni,,47.397800,27.699699
MD-3914,Baurci-Moldoveni,Cahul,,46.033100,28.232800
MD-4416,Cabaiesti,Calarasi,,47.216400,28.146700
MD-4639,Ruseni,Edinet,,48.201698,27.415800
MD-5624,Malaiesti,Riscani,,47.882801,27.349701
MD-7101,Ocnita 1,Ocnita,,48.385300,27.439199
MD-7124,Hadarauti,Ocnita,,48.371700,27.335800
MD-3034,Rublenita Noua,Soroca,,48.153599,28.134701
MD-3427,Firladeni,Hincesti,,46.787498,28.687500
MD-4734,Mihaileni,Briceni,,48.247200,27.250799
MD-5012,Bahrinesti,Floresti,,47.856400,28.242201
MD-5319,Iujnoe,Cahul,,45.752499,28.477501
MD-4575,Marcauti,Criuleni- Dub.,,47.355301,29.058300
MD-4641,Sofrincani,Edinet,,48.048901,27.413900
MD-6536,Todiresti,Anenii Noi,,46.907200,29.086399
MD-4114,Ciucur-Mingir,Cimislia,,46.440800,28.755800
MD-4724,Drepcauti,Briceni,,48.271702,26.724199
MD-5321,Vadul Lui Isac,Cahul,,45.761101,28.166700
MD-3716,Draguseni,Straseni,,47.214199,28.664200
MD-3729,Roscani,Straseni,,47.147499,28.677799
MD-5121,Elizavetovca,Donduseni,,48.280800,27.708599
MD-5352,Etulia,Comrat,,45.539200,28.442801
MD-6425,Dolna,Straseni,,47.121899,28.270300
MD-5945,Rautel,Falesti,,47.714199,27.825800
MD-7222,Glinjeni,Soldanesti,,47.598598,27.889999
MD-4019,Bruslachi,Grigoriopol Tr.,,47.281101,29.379999
MD-4227,Palanca,Stefan-Voda,,46.408600,30.096100
MD-4736,Sirauti,Briceni,,48.237202,26.842501
MD-5136,Sudarca,Donduseni,,48.305302,27.786900
MD-5533,Lisaia Gora,Ribnita Tr.,,47.739201,29.068600
MD-4834,Pascani,Criuleni,,47.167198,28.832500
MD-5021,Ghindesti Oras,Floresti,,47.843601,28.405300
MD-5819,Ghermanesti,Telenesti,,47.440300,28.517200
MD-3445,Poganesti,Hincesti,,46.692799,28.233101
MD-3448,Secareni,Hincesti,,47.025299,28.332500
MD-4314,Firladeni,Causeni,,46.788300,29.366899
MD-4325,Stefanesti,Causeni,,46.706699,29.370800
MD-4611,Alexeevca,Edinet,,48.093601,27.260799
MD-5827,Dobrusa,Telenesti,,47.614399,28.556700
MD-3523,Crihana,Orhei,,47.522800,28.721100
MD-3720,Martinesti,Straseni,,47.235298,28.606899
MD-4118,Gura Galbenei,Cimislia,,46.698101,28.705799
MD-6414,Barboieni,Nisporeni,,47.019699,28.057501
MD-7235,Sipca,Soldanesti,,47.848099,28.806101
MD-2093,Gratiesti,Mun.Chisinau,,47.099201,28.816700
MD-3352,Dnestrovsc,Tiraspol Tr.,,46.622200,29.913300
MD-3441,Strimbeni,Hincesti,,46.867199,28.264999
MD-3628,Frasinesti,Ungheni,,47.034401,28.012800
MD-5927,Unteni,Falesti,,47.415600,27.582500
MD-3723,Negresti,Straseni,,47.177799,28.624701
MD-4001,Grigoriopol,Grigoriopol Tr.,,47.153599,29.296400
MD-4201,Stefan-Voda,Stefan-Voda,,46.515301,29.663099
MD-4402,Calarasi 2,Calarasi,,47.254398,28.308100
MD-5720,Nezavertailovca,Slobozia Tr.,,46.607800,29.931400
MD-7332,Porumbesti,Cantemir,,46.313900,28.277500
MD-3027,Oclanda,Soroca,,48.289200,28.060301
MD-3616,Busila,Ungheni,,47.387501,27.811701
MD-3629,Gherman,Ungheni,,47.359402,27.602501
MD-4006,Maiac,Grigoriopol Tr.,,47.237499,29.385799
MD-4523,Roghi,Dubasari Tr.,,47.320301,29.135599
MD-4926,Limbenii Noi,Glodeni,,47.723900,27.628901
MD-5023,Gura Camencii,Floresti,,47.890598,28.356899
MD-5926,Hitresti,Falesti,,47.549198,27.776100
MD-3606,Ungheni 6,Ungheni,,47.256302,27.834299
MD-4304,Causeni 4,Causeni,,46.644199,29.413900
MD-4571,Cocieri,Dubasari Cr.,,47.307499,29.110300
MD-4822,Dubasarii Vechi,Criuleni,,47.133900,29.197800
MD-4922,Fundurii Noi,Glodeni,,47.753601,27.656900
MD-6819,Milestii Mici,Ialoveni,,46.899399,28.804701
MD-7717,Cirnatenii Noi,Causeni,,46.649399,29.135000
MD-4328,Ursoaia,Causeni,,46.705799,29.445601
MD-7320,Suhat,Cantemir,,46.162498,28.344200
MD-7421,Corten,Taraclia,,46.014400,28.736099
MD-3637,Morenii Noi,Ungheni,,47.121899,27.919701
MD-5222,Moara De Piatra,Drochia,,47.895000,28.006901
MD-5840,Ciulucani,Telenesti,,47.505299,28.343100
MD-6435,Soltanesti,Nisporeni,,47.059399,28.110001
MD-6215,Slobozia-Magura,Singerei,,47.485001,27.965000
MD-6527,Merenii Noi,Anenii Noi,,46.924400,29.056400
MD-3200,Bender,Bender Tr.,,46.830601,29.471100
MD-4432,Pitusca,Calarasi,,47.237499,28.419701
MD-4501,Mahala,Dubasari Tr.,,47.266701,29.149700
MD-5101,Donduseni 1,Donduseni,,48.242699,27.610100
MD-5914,Socii Noi,Falesti,,47.539398,27.643900
MD-3933,Zirnesti,Cahul,,46.011101,28.163099
MD-5020,Marasesti,Singerei,,47.864201,28.069201
MD-3615,Bumbata,Ungheni,,47.340801,27.974400
MD-3812,Bugeac,Comrat,,46.365799,28.663300
MD-4025,Sipca,Grigoriopol Tr.,,47.168900,29.507500
MD-4928,Nicolaevca,Glodeni,,47.823101,27.553600
MD-5130,Plop,Donduseni,,48.255299,27.700300
MD-3923,Lopatica,Cahul,,45.929401,28.412201
MD-4638,Hlinaia Mica,Edinet,,48.253601,27.269400
MD-5016,Marinesti,Floresti,,47.731400,28.383900
MD-7323,Iasnaia Poleana,Cahul,,46.141102,28.304399
MD-7119,Dingeni,Ocnita,,48.348099,27.481400
MD-5816,Chitcanii Vechi,Telenesti,,47.592800,28.501101
MD-6236,Prepelita,Singerei,,47.589699,28.341400
MD-6313,Frumusica,Leova,,46.556900,28.428600
MD-5515,Cobasna Loc.C.F.,Ribnita Tr.,,47.784401,29.206100
MD-5820,Ghiliceni,Telenesti,,47.479401,28.206699
MD-6522,Geamana,Anenii Noi,,46.818298,29.138901
MD-5507,Ribnita 7,Ribnita Tr.,,47.766399,29.001101
MD-6715,Ivanovca,Cimislia,,46.506401,28.949200
MD-4580,Ustia,Criulenii-Dub.,,47.256699,29.125000
MD-4920,Danu,Glodeni,,47.830601,27.496099
MD-6202,Biruinta,Singerei,,47.816101,28.068600
MD-7216,Cotiujenii Mari,Soldanesti,,47.843601,28.554399
MD-7420,Ciumai,Taraclia,,45.782200,28.569700
MD-3814,Chioselia Rusa,Comrat,,46.083302,28.516399
MD-4513,Lunga Noua,Dubasari Tr.,,47.285801,29.274700
MD-4722,Cotiujeni,Briceni,,48.344398,26.938101
MD-4831,Miclesti,Criuleni,,47.238602,28.806700
MD-5111,Arionesti,Donduseni,,48.375301,27.843100
MD-3442,Pascani,Hincesti,,46.976898,28.367800
MD-5421,Lalova,Rezina,,47.563900,29.019199
MD-5529,Plopi,Ribnita Tr.,,47.955299,29.163900
MD-6512,Bulboaca,Anenii Noi,,46.883099,29.309700
MD-6650,Tirgul-Vertiujeni,Floresti,,48.030800,28.534700
MD-5832,Saratenii Noi,Telenesti,,47.509201,28.501400
MD-6411,Bacseni,Nisporeni,,47.084202,28.016701
MD-3526,Donici,Orhei,,47.284401,28.670000
MD-4329,Marianca De Sus,Causeni,,46.648300,29.311899
MD-7118,Corestauti,Ocnita,,48.352798,27.257799
MD-7131,Rediul Mare,Ocnita,,48.228600,27.515301
MD-7702,Cainari Gara,Causeni,,46.644199,29.413900
MD-3449,Sofia,Hincesti,,46.841099,28.380301
MD-3636,Minzatesti,Ungheni,,47.394199,28.065001
MD-6442,Bursuc,Nisporeni,,47.094398,28.302500
MD-7136,Verejeni,Ocnita,,48.439999,27.616899
MD-5027,Izvoare,Floresti,,47.977200,28.132799
MD-5508,Ribnita 8,Ribnita Tr.,,47.766399,29.001101
MD-5726,Suсleia 1,Slobozia Tr.,,46.821098,29.659700
MD-7221,Gauzeni,Soldanesti,,47.754398,28.565599
MD-6526,Mereni,Anenii Noi,,46.963299,29.053301
MD-6711,Abaclia,Cimislia,,46.361900,28.941900
MD-6238,Trifanesti,Singerei,,47.744400,28.098301
MD-7424,Musaitu,Taraclia,,45.820599,28.504999
MD-3644,Sculeni,Ungheni,,47.322800,27.631399
MD-4322,Saiti,Causeni,,46.496700,29.407499
MD-4738,Tabani,Briceni,,48.312199,27.097500
MD-5634,Racaria,Riscani,,47.909698,27.614700
MD-5635,Ramazan,Riscani,,47.984699,27.615299
MD-6438,Selisteni,Nisporeni,,47.061699,28.069401
MD-6648,Sanatauca,Floresti,,48.012199,28.682199
MD-3737,Vorniceni-1,Straseni,,47.149700,28.429399
MD-3918,Crihana Veche,Cahul,,45.845798,28.194700
MD-4517,Dzerjinscoe,Dubasari Tr.,,47.221699,29.181101
MD-5814,Cazanesti,Telenesti,,47.615299,28.472799
MD-6301,Leova,Leova,,46.478600,28.255301
MD-5523,Mihailovca Noua,Ribnita Tr.,,47.795300,29.121700
MD-5616,Singureni,Riscani,,47.824200,27.854401
MD-6426,Dragusenii Noi,Hincesti,,47.044399,28.424200
MD-7112,Birladeni,Ocnita,,48.264400,27.416700
MD-7728,Razeni 2,Ialoveni,,46.770802,28.900600
MD-2055,Vatra,Mun.Chisinau,,47.073898,28.735001
MD-2084,Cricova,Mun.Chisinau,,47.138901,28.861900
MD-3544,Sercani,Orhei,,47.511902,28.932199
MD-5940,Pinzarenii Noi,Falesti,,47.599400,27.648300
MD-7301,Cantemir 1,Cantemir,,46.278099,28.200800
MD-4101,Cimislia,Cimislia,,46.520000,28.784201
MD-5115,Elenovca,Donduseni,,48.124699,27.626101
MD-6514,Chetrosu,Anenii Noi,,46.916401,29.043600
MD-7236,Vadul-Rascov,Soldanesti,,47.938599,28.826900
MD-7340,Toceni,Cantemir,,46.366901,28.218901
MD-3553,Vatici,Orhei,,47.340801,28.621901
MD-3919,Chircani,Cahul,,46.087200,28.172199
MD-4411,Bahmut,Calarasi,,47.322498,28.115801
MD-4629,Gaspar,Edinet,,48.156898,27.497499
MD-7217,Curatura,Soldanesti,,47.878300,28.912201
MD-5818,Crasnaseni,Telenesti,,47.433300,28.398899
MD-6211,Grigoresti,Singerei,,47.800301,28.060600
MD-3020,Dumbraveni,Soroca,,48.050598,28.228100
MD-3624,Tighira,Ungheni,,47.444698,27.901899
MD-4576,Molovata Noua,Criuleni-Dub.,,47.346901,29.091101
MD-4640,Stolniceni,Edinet,,48.038101,27.348101
MD-5636,Slobozia-Recea,Riscani,,47.853298,27.701900
MD-6334,Vozneseni,Leova,,46.584400,28.470301
MD-3418,Calmatui,Hincesti,,46.783298,28.215300
MD-4230,Rascaieti,Stefan-Voda,,46.574402,29.776100
MD-4426,Mindra,Calarasi,,47.319401,28.267200
MD-4519,Harmatca,Dubasari Tr.,,47.423302,29.092800
MD-4623,Constantinovca,Edinet,,48.249199,27.110001
MD-6647,Nimereuca,Soroca,,48.113899,28.535601
MD-2086,Dobrogea,Mun.Chisinau,,46.884399,28.989201
MD-4579,Pirita,Criuleni-Dub.,,47.100800,29.119200
MD-5128,Niorcani,Soroca,,48.307201,27.908300
MD-5643,Varatic,Riscani,,47.916901,27.263300
MD-5903,Falesti 3,Falesti,,47.573002,27.706900
MD-5415,Cuizauca,Rezina,,47.614399,28.812799
MD-5423,Mateuti,Rezina,,47.809200,28.932800
MD-7731,Varatic,Ialoveni,,46.809399,29.063299
MD-3503,Mitoc,Orhei,,47.386700,28.785000
MD-3532,Ivancea,Orhei,,47.284698,28.856899
MD-3928,Rosu,Cahul,,45.954700,28.194201
MD-4240,Viisoara,Stefan-Voda,,46.546902,29.825600
MD-5140,Tirnova,Donduseni,,48.167801,27.655600
MD-3515,Branesti,Orhei,,47.305302,28.926701
MD-6631,Slobozia-Rascov,Camenca Tr.,,47.951698,28.948900
MD-7212,Chipesca,Soldanesti,,47.762199,28.608601
MD-3447,Sarata-Mereseni,Hincesti,,46.799999,28.503599
MD-3621,Cornesti Sat,Ungheni,,47.204201,27.795799
MD-4223,Valea Verde,Causeni,,46.693298,29.588301
MD-4821,Drasliceni,Criuleni,,47.155602,28.780001
MD-6601,Camenca 1,Camenca Tr.,,48.031898,28.697800
MD-3733,Truseni,Mun.Chisinau,,47.068901,28.679701
MD-4577,Molovata,Criuleni- Dub.,,47.348900,29.114401
MD-4711,Balasinesti,Briceni,,48.243900,26.960600
MD-5414,Cogilniceni,Rezina,,47.634701,28.822500
MD-6625,Podoima,Camenca Tr.,,47.994999,28.775299
MD-4502,Dubasari 2,Dubasari Tr.,,47.759102,27.931999
MD-4930,Sadovoe,Mun.Balti,,47.776402,27.796101
MD-6419,Calimanesti,Nisporeni,,46.944401,28.195000
